Student ID,student_name,gender,grade,school_name,reading_score,math_score
27797,Amy Jones,F,10th,Gomez High School,94,69
27798,Jill Alexander,F,11th,Gomez High School,95,68
27799,John Ponce,M,9th,Gomez High School,91,92
27800,Michelle Sanders,F,11th,Gomez High School,95,91
27801,Sarah Perry,F,11th,Gomez High School,94,82
27802,Jeffrey Sexton,M,10th,Gomez High School,90,68
27803,Joseph Garcia,M,9th,Gomez High School,90,86
27804,Kevin Potter,M,11th,Gomez High School,93,69
27805,Reginald Chambers,M,9th,Gomez High School,96,91
27806,Gerald Harper,M,9th,Gomez High School,91,97
27807,William Armstrong,M,12th,Gomez High School,98,70
27808,Katelyn Robinson,F,9th,Gomez High School,93,92
27809,Sarah Howard MD,F,10th,Gomez High School,91,75
27810,Sandra Henderson,F,9th,Gomez High School,97,85
27811,Brian Johnson,M,9th,Gomez High School,90,91
27812,Sheri Oneill,F,11th,Gomez High School,93,72
27813,Kenneth Gilbert,M,12th,Gomez High School,93,99
27814,Samantha Hodges,F,9th,Gomez High School,90,88
27815,Jason Fisher,M,10th,Gomez High School,93,78
27816,Dr. Mike Young,M,9th,Gomez High School,92,85
27817,Morgan Marshall,F,10th,Gomez High School,92,69
27818,Christopher Garcia,M,12th,Gomez High School,90,71
27819,Andrew Douglas,M,9th,Gomez High School,99,75
27820,Mr. Michael Turner,M,9th,Gomez High School,93,90
27821,Janet Dean,F,12th,Gomez High School,91,74
27822,Robert Lin,M,11th,Gomez High School,99,68
27823,David Russell,M,12th,Gomez High School,97,99
27824,Robert Vaughn,M,9th,Gomez High School,95,86
27825,Crystal Campos,F,9th,Gomez High School,99,91
27826,Jodi Jones,F,12th,Gomez High School,92,99
27827,Alexander Lynch,M,10th,Gomez High School,91,91
27828,Julie Scott,F,11th,Gomez High School,92,69
27829,Jamie Newman,M,11th,Gomez High School,93,90
27830,Dale Smith,M,12th,Gomez High School,92,97
27831,Danielle Hartman,F,9th,Gomez High School,94,84
27832,Teresa Moreno,F,11th,Gomez High School,93,87
27833,Lori Sellers,F,10th,Gomez High School,98,79
27834,Nathaniel Brown,M,11th,Gomez High School,93,81
27835,Dana Lam,F,10th,Gomez High School,97,80
27836,Harold Smith,M,10th,Gomez High School,96,83
27837,Blake Mayo,M,9th,Gomez High School,89,70
27838,John Lewis,M,9th,Gomez High School,95,95
27839,Alexa Stanton,F,9th,Gomez High School,89,78
27840,Sharon Ruiz,F,11th,Gomez High School,98,82
27841,Richard Medina,M,10th,Gomez High School,91,99
27842,Shawn Ortega,M,12th,Gomez High School,89,80
27843,Tammy Jones,F,9th,Gomez High School,96,72
27844,Nicholas Chan,M,12th,Gomez High School,92,84
27845,Ronald Bradshaw,M,10th,Gomez High School,97,74
27846,April Bullock,F,10th,Gomez High School,92,99
27847,Joseph Pace,M,12th,Gomez High School,98,83
27848,Shelly Mason,F,9th,Gomez High School,90,85
27849,William Hall,M,10th,Gomez High School,90,75
27850,Sheila Hudson,F,9th,Gomez High School,95,74
27851,Patrick Thomas,M,10th,Gomez High School,99,90
27852,Travis Turner,M,9th,Gomez High School,91,89
27853,Judy Carrillo,F,10th,Gomez High School,98,72
27854,Luis Fox,M,11th,Gomez High School,95,99
27855,Eric Clements,M,9th,Gomez High School,91,70
27856,Ashley Hernandez,F,11th,Gomez High School,98,89
27857,Christopher Reyes,M,12th,Gomez High School,91,76
27858,Michelle Jones,F,11th,Gomez High School,96,86
27859,William Mason,M,10th,Gomez High School,98,90
27860,Katherine Rowe,F,10th,Gomez High School,90,92
27861,Andrea Ruiz,F,9th,Gomez High School,93,71
27862,Adam Smith,M,12th,Gomez High School,96,85
27863,Terry Banks,M,10th,Gomez High School,94,94
27864,Beth Krause,F,10th,Gomez High School,91,93
27865,Gregory Bradford,M,9th,Gomez High School,89,97
27866,James Armstrong,M,10th,Gomez High School,93,69
27867,Brittany Smith,F,10th,Gomez High School,94,75
27868,Richard Powell,M,10th,Gomez High School,97,95
27869,Adam Martinez,M,12th,Gomez High School,93,70
27870,Mary Rogers,F,12th,Gomez High School,98,68
27871,Marilyn Gonzalez,F,11th,Gomez High School,90,97
27872,Brian Bowers,M,9th,Gomez High School,92,83
27873,Maria Johnson,F,9th,Gomez High School,90,88
27874,Brenda Sims,F,11th,Gomez High School,98,71
27875,Mr. Joseph Bryant,M,11th,Gomez High School,89,71
27876,Amy Kim,F,12th,Gomez High School,95,99
27877,Lucas Foley,M,10th,Gomez High School,92,82
27878,Daniel Dunlap,M,12th,Gomez High School,92,95
27879,Raymond Livingston,M,11th,Gomez High School,97,78
27880,John Wood,M,12th,Gomez High School,99,82
27881,Jacqueline Hernandez,F,12th,Gomez High School,93,83
27882,Vickie Jones,F,9th,Gomez High School,98,74
27883,David Fernandez,M,9th,Gomez High School,90,99
27884,Patricia Aguilar,F,9th,Gomez High School,93,99
27885,Charles Lee,M,10th,Gomez High School,98,89
27886,Ann Reed,F,10th,Gomez High School,89,87
27887,Justin Brown III,M,12th,Gomez High School,96,73
27888,Allison Green,F,11th,Gomez High School,92,77
27889,Beverly Butler,F,10th,Gomez High School,97,97
27890,Paul Ramsey,M,9th,Gomez High School,98,79
27891,Randy Hudson,M,10th,Gomez High School,97,74
27892,Amy Collins,F,11th,Gomez High School,99,75
27893,Carl Patterson,M,10th,Gomez High School,96,83
27894,Veronica Elliott,F,9th,Gomez High School,91,68
27895,John Harvey,M,10th,Gomez High School,92,74
27896,David Klein,M,10th,Gomez High School,90,91
27897,Darius Mercado,M,12th,Gomez High School,98,82
27898,Eric Harris,M,11th,Gomez High School,98,88
27899,Anthony Robinson,M,9th,Gomez High School,91,70
27900,Teresa Wang,F,9th,Gomez High School,93,81
27901,Vanessa Barber,F,11th,Gomez High School,99,84
27902,Alfred Kelley,M,10th,Gomez High School,91,83
27903,John Brown,M,10th,Gomez High School,89,76
27904,Leroy Campbell,M,11th,Gomez High School,92,89
27905,William Hansen,M,9th,Gomez High School,99,99
27906,Debra Johnson,F,12th,Gomez High School,89,83
27907,Mrs. Michele Wade DDS,F,11th,Gomez High School,97,84
27908,James Brown,M,9th,Gomez High School,98,75
27909,Alan Hall,M,12th,Gomez High School,94,77
27910,Mr. Michael Jones,M,11th,Gomez High School,90,81
27911,Chris Sanchez,M,9th,Gomez High School,92,71
27912,Jordan Huang,F,10th,Gomez High School,95,81
27913,Kevin Mack MD,M,9th,Gomez High School,92,91
27914,Jason Navarro III,M,12th,Gomez High School,94,98
27915,Joshua Lambert,M,10th,Gomez High School,99,70
27916,Joyce Hernandez,F,12th,Gomez High School,92,68
27917,Jacob Young,M,11th,Gomez High School,95,99
27918,Veronica Browning,F,9th,Gomez High School,89,77
27919,Dr. Thomas Williams,M,12th,Gomez High School,99,82
27920,Robin Rasmussen,F,12th,Gomez High School,91,84
27921,Mathew James,M,9th,Gomez High School,98,72
27922,Tyler Todd,M,9th,Gomez High School,96,91
27923,Heather Waters DDS,F,12th,Gomez High School,95,79
27924,Timothy Miller DDS,M,10th,Gomez High School,91,97
27925,Philip Wright,M,11th,Gomez High School,98,71
27926,Preston Collins,M,9th,Gomez High School,97,78
27927,Kristin Johnson,F,11th,Gomez High School,98,73
27928,Teresa Peterson,F,9th,Gomez High School,90,81
27929,Elizabeth Serrano,F,9th,Gomez High School,94,69
27930,Joseph Anderson,M,12th,Gomez High School,93,74
27931,Richard Kelley,M,9th,Gomez High School,92,85
27932,Melissa Lee,F,10th,Gomez High School,94,92
27933,Penny Olson,F,9th,Gomez High School,95,86
27934,Kelli White,F,12th,Gomez High School,98,98
27935,Rebecca Buchanan,F,9th,Gomez High School,96,99
27936,Sara Barrett,F,9th,Gomez High School,89,88
27937,Laura Hill,F,10th,Gomez High School,90,68
27938,Jennifer Bauer,F,10th,Gomez High School,89,83
27939,Melissa Adams,F,11th,Gomez High School,95,84
27940,Tonya Gonzalez,F,12th,Gomez High School,98,80
27941,Beth Gill,F,10th,Gomez High School,97,94
27942,Justin Warren,M,9th,Gomez High School,90,76
27943,Victoria Walker,F,12th,Gomez High School,98,89
27944,Ann Johnson,F,10th,Gomez High School,90,79
27945,Nicole Brown,F,10th,Gomez High School,94,94
27946,Douglas Dean,M,10th,Gomez High School,99,85
27947,Angela Lopez,F,9th,Gomez High School,89,91
27948,John Klein,M,10th,Gomez High School,95,78
27949,Marie Hayden,F,12th,Gomez High School,98,93
27950,Dawn Christensen,F,9th,Gomez High School,89,87
27951,Robin Bowman,F,10th,Gomez High School,98,93
27952,Emily Rodriguez,F,11th,Gomez High School,89,96
27953,Ryan Foster,M,9th,Gomez High School,96,86
27954,Stephanie Watson,F,12th,Gomez High School,95,71
27955,Jacqueline Maldonado,F,12th,Gomez High School,94,73
27956,Scott Ibarra,M,9th,Gomez High School,99,88
27957,Zachary Rodriguez,M,9th,Gomez High School,90,94
27958,Gabriel Moon,M,12th,Gomez High School,89,89
27959,Bradley Garrett,M,9th,Gomez High School,97,86
27960,Shannon Jones,F,10th,Gomez High School,96,82
27961,Ariana Smith,F,10th,Gomez High School,98,78
27962,Ashley Bean,F,11th,Gomez High School,96,89
27963,Daniel Carpenter Jr.,M,12th,Gomez High School,98,76
27964,Nicholas Fuentes,M,9th,Gomez High School,90,94
27965,Grace Baker,F,11th,Gomez High School,96,74
27966,Molly Hughes,F,10th,Gomez High School,93,87
27967,Makayla Brown,F,12th,Gomez High School,95,71
27968,Zachary Mcgee DVM,M,11th,Gomez High School,89,93
27969,Aaron Cardenas,M,11th,Gomez High School,97,73
27970,Angela Chapman,F,10th,Gomez High School,92,99
27971,Paul Larson,M,10th,Gomez High School,95,76
27972,Cynthia Walsh,F,10th,Gomez High School,91,87
27973,Lisa Cunningham,F,12th,Gomez High School,92,99
27974,Donna George,F,12th,Gomez High School,99,78
27975,Brenda Jackson,F,12th,Gomez High School,98,82
27976,Charles Hale,M,9th,Gomez High School,98,91
27977,Laurie Diaz,F,12th,Gomez High School,94,87
27978,Samantha Chen,F,10th,Gomez High School,95,99
27979,Mary Rodriguez,F,10th,Gomez High School,96,98
27980,Denise Carroll,F,10th,Gomez High School,89,68
27981,Michael Davis,M,11th,Gomez High School,89,79
27982,Jerry Hall,M,10th,Gomez High School,98,71
27983,Alexis Flores,F,11th,Gomez High School,95,74
27984,Tina Heath,F,9th,Gomez High School,93,72
27985,Joseph Mitchell,M,9th,Gomez High School,89,80
27986,Robin Ramirez,F,9th,Gomez High School,89,97
27987,Edwin Nelson,M,9th,Gomez High School,92,86
27988,Christine Brock,F,12th,Gomez High School,89,94
27989,Barbara Bailey,F,9th,Gomez High School,95,77
27990,Paul Ramos,M,10th,Gomez High School,93,81
27991,Bethany Jones,F,11th,Gomez High School,91,75
27992,Brittany West,F,12th,Gomez High School,94,95
27993,Michael Fisher,M,9th,Gomez High School,92,74
27994,Alex Hughes,M,9th,Gomez High School,89,97
27995,Kristy Haley,F,9th,Gomez High School,95,91
27996,Paige Baker,F,11th,Gomez High School,95,95
27997,Aaron Le,M,12th,Gomez High School,90,83
27998,Randy Padilla,M,10th,Gomez High School,89,99
27999,Whitney Mckee,F,11th,Gomez High School,96,84
28000,Laura Brown,F,11th,Gomez High School,90,83
28001,Russell Garcia,M,12th,Gomez High School,95,99
28002,David Carter,M,11th,Gomez High School,97,88
28003,Justin Howard,M,10th,Gomez High School,92,96
28004,Charles Martinez,M,10th,Gomez High School,98,85
28005,Harold Morris MD,M,10th,Gomez High School,95,81
28006,Sean Smith,M,10th,Gomez High School,96,96
28007,Benjamin Meyer,M,11th,Gomez High School,91,85
28008,Erica Travis,F,12th,Gomez High School,99,70
28009,Timothy Marshall,M,9th,Gomez High School,99,72
28010,Justin Schroeder,M,10th,Gomez High School,92,77
28011,Gary Hanson,M,9th,Gomez High School,93,75
28012,Janice Leonard,F,10th,Gomez High School,95,99
28013,Dwayne Love,M,11th,Gomez High School,93,85
28014,Patty Huff,F,10th,Gomez High School,95,71
28015,Robert Vega,M,11th,Gomez High School,94,91
28016,Vanessa White,F,9th,Gomez High School,90,88
28017,Stacey Hayes,F,12th,Gomez High School,98,77
28018,William Taylor,M,10th,Gomez High School,96,92
28019,Mark Walker,M,9th,Gomez High School,94,78
28020,Amanda Hobbs,F,9th,Gomez High School,94,93
28021,Karen Scott,F,10th,Gomez High School,98,68
28022,Richard Smith,M,9th,Gomez High School,91,99
28023,Cheryl Rivera,F,9th,Gomez High School,97,78
28024,Aaron Tapia,M,10th,Gomez High School,90,97
28025,Anita Martin,F,11th,Gomez High School,89,72
28026,Hunter Green,M,9th,Gomez High School,99,85
28027,Laura Rios,F,12th,Gomez High School,99,95
28028,Samantha Mcgee,F,10th,Gomez High School,98,86
28029,Sophia Harris,F,10th,Gomez High School,89,86
28030,Stephen Hanna,M,12th,Gomez High School,99,80
28031,Kaitlyn Byrd,F,11th,Gomez High School,93,86
28032,Steven Carter,M,10th,Gomez High School,96,70
28033,Theresa Kaiser,F,11th,Gomez High School,93,90
28034,Tammy Stone,F,9th,Gomez High School,94,74
28035,Adam Vang,M,10th,Gomez High School,98,87
28036,Jonathan Padilla,M,11th,Gomez High School,90,88
28037,Pamela Wells,F,11th,Gomez High School,98,69
28038,Claire Castro,F,9th,Gomez High School,90,77
28039,Rachel Johnson,F,11th,Gomez High School,94,72
28040,Dustin Davis,M,9th,Gomez High School,96,77
28041,Peter Johnson,M,12th,Gomez High School,99,68
28042,Brent Moore,M,9th,Gomez High School,94,92
28043,Brenda Greene,F,9th,Gomez High School,92,78
28044,Mia Beck,F,12th,Gomez High School,99,80
28045,April Johnson,F,9th,Gomez High School,99,87
28046,David Melendez,M,10th,Gomez High School,98,84
28047,Diane Crawford,F,10th,Gomez High School,90,75
28048,Jonathan Bass DDS,M,11th,Gomez High School,95,93
28049,Gabriela Williams,F,10th,Gomez High School,93,77
28050,Tina Rodriguez,F,12th,Gomez High School,98,73
28051,Samuel Suarez,M,10th,Gomez High School,92,86
28052,Jeffrey Hill,M,10th,Gomez High School,94,99
28053,Robert Martinez,M,10th,Gomez High School,95,70
28054,Claire Ramirez,F,9th,Gomez High School,91,98
28055,Tonya Robinson,F,10th,Gomez High School,92,95
28056,Stephen Waters,M,10th,Gomez High School,97,89
28057,Jennifer Winters,F,10th,Gomez High School,90,77
28058,Albert Black,M,10th,Gomez High School,90,71
28059,Cynthia Freeman,F,9th,Gomez High School,94,70
28060,Miguel Cox,M,12th,Gomez High School,94,74
28061,Sara Obrien,F,10th,Gomez High School,95,85
28062,Brian Hudson Jr.,M,9th,Gomez High School,93,75
28063,Erica Bean,F,9th,Gomez High School,97,76
28064,Christopher Davis,M,12th,Gomez High School,93,87
28065,Ronnie Johnson,M,10th,Gomez High School,97,93
28066,Samuel Castaneda,M,12th,Gomez High School,94,94
28067,George Rodriguez,M,10th,Gomez High School,89,94
28068,Emma Delgado,F,9th,Gomez High School,92,82
28069,Pedro Gilbert,M,10th,Gomez High School,95,79
28070,Jerome Lopez,M,11th,Gomez High School,90,98
28071,Sarah Brown,F,11th,Gomez High School,94,88
28072,Marcus Jackson,M,11th,Gomez High School,94,93
28073,Gary Ramirez,M,9th,Gomez High School,99,94
28074,Briana Wilson,F,10th,Gomez High School,94,93
28075,Sharon Moore,F,10th,Gomez High School,92,74
28076,Lindsey Reyes,F,11th,Gomez High School,97,71
28077,Hannah Thornton,F,9th,Gomez High School,96,74
28078,Amber Thomas,F,12th,Gomez High School,89,74
28079,Amanda Cooper,F,9th,Gomez High School,97,80
28080,Michael Lopez,M,10th,Gomez High School,94,90
28081,Robin Lang,F,9th,Gomez High School,92,73
28082,Thomas Lambert,M,10th,Gomez High School,94,87
28083,Michael Roberts,M,9th,Gomez High School,91,88
28084,Joshua King,M,11th,Gomez High School,92,96
28085,Kenneth Henderson,M,11th,Gomez High School,96,85
28086,Harold Khan,M,10th,Gomez High School,97,87
28087,Christie Huff,F,9th,Gomez High School,89,73
28088,Kelsey Jackson,F,9th,Gomez High School,92,79
28089,Douglas Adams,M,11th,Gomez High School,96,80
28090,John Hubbard,M,11th,Gomez High School,92,82
28091,Kerry Hernandez,F,9th,Gomez High School,92,76
28092,Anthony Riley V,M,10th,Gomez High School,97,75
28093,William Morrison,M,9th,Gomez High School,99,93
28094,Karen Estrada,F,11th,Gomez High School,98,81
28095,Christina Kelley,F,11th,Gomez High School,95,69
28096,Melissa Sanchez,F,12th,Gomez High School,97,97
28097,Caitlin Stevenson,F,9th,Gomez High School,95,92
28098,Cassandra Friedman,F,9th,Gomez High School,89,90
28099,David Sherman,M,12th,Gomez High School,94,92
28100,Nichole Long,F,11th,Gomez High School,98,86
28101,Jasmine Smith,F,10th,Gomez High School,98,89
28102,Carolyn Ball,F,12th,Gomez High School,95,73
28103,Patrick Mccoy,M,9th,Gomez High School,99,86
28104,Nathaniel Martinez,M,9th,Gomez High School,93,75
28105,Jessica Perez,F,9th,Gomez High School,93,76
28106,Matthew Lopez,M,9th,Gomez High School,99,92
28107,Erin Cruz,F,10th,Gomez High School,89,91
28108,Randy Davis,M,10th,Gomez High School,92,71
28109,Christopher Martin,M,11th,Gomez High School,91,93
28110,David Rubio,M,11th,Gomez High School,94,98
28111,Mitchell Casey,M,9th,Gomez High School,95,96
28112,Shawn Williams,M,9th,Gomez High School,89,69
28113,Jared Fitzgerald,M,10th,Gomez High School,94,95
28114,Gregory Ingram,M,9th,Gomez High School,91,86
28115,Kevin Hunt,M,10th,Gomez High School,96,94
28116,Kimberly Suarez,F,10th,Gomez High School,99,89
28117,Christopher Phillips,M,9th,Gomez High School,93,91
28118,Cynthia Ingram,F,11th,Gomez High School,91,79
28119,Thomas West,M,12th,Gomez High School,92,72
28120,George Meyer,M,10th,Gomez High School,96,87
28121,Kurt Mccall,M,9th,Gomez High School,95,95
28122,Terri Sanchez,F,10th,Gomez High School,92,95
28123,Christopher Hernandez,M,12th,Gomez High School,93,78
28124,Paula Herrera,F,11th,Gomez High School,91,83
28125,Jennifer Camacho,F,11th,Gomez High School,90,82
28126,Jacob Duncan,M,9th,Gomez High School,99,83
28127,Pedro Sanford,M,11th,Gomez High School,89,82
28128,Melanie Ramirez,F,12th,Gomez High School,92,79
28129,Haley Walsh,F,9th,Gomez High School,94,87
28130,Robert Smith,M,11th,Gomez High School,89,93
28131,Richard Wells,M,9th,Gomez High School,91,93
28132,Jose Barber,M,9th,Gomez High School,92,92
28133,Robert Moreno,M,10th,Gomez High School,97,87
28134,Cindy Mack,F,10th,Gomez High School,92,77
28135,Jessica Palmer,F,9th,Gomez High School,97,74
28136,Ronald Mcdaniel,M,12th,Gomez High School,91,89
28137,Jenny Taylor,F,11th,Gomez High School,97,90
28138,Mathew Berry,M,9th,Gomez High School,90,91
28139,David Williams,M,12th,Gomez High School,95,73
28140,Kelsey Brooks,F,10th,Gomez High School,95,75
28141,Ryan Calhoun,M,10th,Gomez High School,97,84
28142,Mary Davis,F,11th,Gomez High School,98,87
28143,Thomas Harris,M,10th,Gomez High School,93,78
28144,Hannah Bauer,F,11th,Gomez High School,90,99
28145,Heather Matthews,F,11th,Gomez High School,98,82
28146,Susan Baldwin,F,11th,Gomez High School,96,79
28147,Whitney Anderson,F,9th,Gomez High School,99,93
28148,Ms. Tara Scott,F,9th,Gomez High School,91,70
28149,Patricia Hays,F,9th,Gomez High School,97,99
28150,Shawn Hudson,M,11th,Gomez High School,93,80
28151,Virginia White,F,12th,Gomez High School,98,68
28152,Cindy Brown,F,11th,Gomez High School,95,70
28153,Benjamin Stephens,M,10th,Gomez High School,90,73
28154,Paul Welch,M,9th,Gomez High School,96,75
28155,Ann Vasquez,F,9th,Gomez High School,99,92
28156,Carrie Foster,F,11th,Gomez High School,94,93
28157,Angela Douglas,F,9th,Gomez High School,98,86
28158,Brian Barry,M,9th,Gomez High School,93,84
28159,Lisa Riley,F,9th,Gomez High School,97,93
28160,Donald Cooper,M,12th,Gomez High School,92,74
28161,Timothy Wilson,M,9th,Gomez High School,91,89
28162,Keith Rose,M,12th,Gomez High School,97,98
28163,Robert Davenport,M,10th,Gomez High School,92,82
28164,Ivan Nunez,M,9th,Gomez High School,90,85
28165,David Dunn,M,9th,Gomez High School,92,68
28166,Patrick Wells,M,9th,Gomez High School,95,88
28167,Barbara Sims,F,10th,Gomez High School,96,85
28168,John Rocha,M,11th,Gomez High School,89,70
28169,Jimmy Martinez,M,9th,Gomez High School,97,98
28170,Christian Simpson,M,9th,Gomez High School,97,77
28171,Robin Wiley,F,12th,Gomez High School,97,81
28172,Diane Mitchell,F,9th,Gomez High School,97,90
28173,Mary Ramirez,F,9th,Gomez High School,94,71
28174,Eric Rasmussen,M,10th,Gomez High School,92,70
28175,David Dougherty,M,9th,Gomez High School,89,88
28176,Michael Jackson,M,12th,Gomez High School,89,91
28177,John Wilson,M,11th,Gomez High School,90,78
28178,Teresa Stewart,F,9th,Gomez High School,90,77
28179,Erica Taylor,F,12th,Gomez High School,94,76
28180,Christopher Weber,M,11th,Gomez High School,94,93
28181,Megan Gentry,F,9th,Gomez High School,95,76
28182,Karina Benson,F,12th,Gomez High School,89,96
28183,Susan Smith,F,12th,Gomez High School,92,91
28184,Katherine Whitaker,F,12th,Gomez High School,92,94
28185,Brian Novak,M,10th,Gomez High School,95,69
28186,Brianna Beasley,F,10th,Gomez High School,89,70
28187,Mary Johnson,F,11th,Gomez High School,95,83
28188,Jason Fleming,M,11th,Gomez High School,90,82
28189,Amy Brown,F,10th,Gomez High School,94,92
28190,Lisa Robinson,F,9th,Gomez High School,98,89
28191,Timothy Harrison,M,10th,Gomez High School,94,86
28192,Paul Gentry,M,9th,Gomez High School,94,80
28193,Ryan Smith,M,10th,Gomez High School,91,95
28194,Aaron Gibson,M,10th,Gomez High School,90,75
28195,Joseph Clark,M,9th,Gomez High School,89,88
28196,Claire Cox,F,11th,Gomez High School,91,74
28197,Adam Mendez,M,12th,Gomez High School,99,85
28198,Kristen Cooper,F,10th,Gomez High School,93,79
28199,Karen Wilson,F,11th,Gomez High School,98,82
28200,Gregory Noble,M,10th,Gomez High School,97,84
28201,Patricia Graham,F,11th,Gomez High School,96,79
28202,Melissa Lee,F,9th,Gomez High School,99,95
28203,Suzanne White,F,10th,Gomez High School,99,74
28204,Brittney Schneider,F,10th,Campbell High School,93,82
28205,Tyler Roberts,M,10th,Campbell High School,96,82
28206,Jaime Smith,M,9th,Campbell High School,99,87
28207,Shaun Marshall,M,10th,Campbell High School,96,91
28208,Michael Steele,M,12th,Campbell High School,97,85
28209,Andrew Higgins,M,10th,Campbell High School,94,79
28210,Alice Blankenship,F,12th,Campbell High School,94,77
28211,Kimberly Thomas,F,9th,Campbell High School,91,94
28212,Elizabeth Turner,F,12th,Campbell High School,91,73
28213,Ronald Brooks,M,9th,Campbell High School,93,96
28214,Joseph Fuentes,M,11th,Campbell High School,99,95
28215,Jessica Erickson,F,9th,Campbell High School,97,82
28216,Ryan Lopez,M,10th,Campbell High School,93,89
28217,Thomas Foster,M,9th,Campbell High School,94,71
28218,Christina Lyons,F,11th,Campbell High School,98,95
28219,Jeremy Gomez,M,9th,Campbell High School,91,72
28220,Shelby Parks,F,9th,Campbell High School,91,80
28221,Jon Gilmore,M,12th,Campbell High School,89,75
28222,Ashley Elliott,F,9th,Campbell High School,91,80
28223,Denise Simpson DDS,F,11th,Campbell High School,99,74
28224,Tiffany Howard,F,10th,Campbell High School,92,89
28225,Thomas Dixon,M,10th,Campbell High School,92,86
28226,Meagan Holt,F,12th,Campbell High School,97,68
28227,Kevin Joseph,M,10th,Campbell High School,93,77
28228,Hannah Shah,F,12th,Campbell High School,92,95
28229,Shelly Evans,F,11th,Campbell High School,90,92
28230,Paul Weber,M,10th,Campbell High School,93,95
28231,Meghan Palmer,F,9th,Campbell High School,91,77
28232,Kimberly Taylor,F,10th,Campbell High School,96,99
28233,Julie Prince,F,9th,Campbell High School,97,81
28234,Jennifer Williams,F,10th,Campbell High School,93,76
28235,Emily George,F,11th,Campbell High School,96,94
28236,Tracy Mason,M,10th,Campbell High School,97,93
28237,Sherry Mccarthy,F,12th,Campbell High School,98,90
28238,Michael Sherman,M,12th,Campbell High School,89,70
28239,Alex Patterson,M,9th,Campbell High School,90,87
28240,Amy Smith,F,11th,Campbell High School,94,88
28241,Tabitha Dennis DVM,F,10th,Campbell High School,89,94
28242,Jon Tran,M,12th,Campbell High School,92,98
28243,Christopher Cooper MD,M,10th,Campbell High School,92,78
28244,Stephanie Bush,F,10th,Campbell High School,98,92
28245,Rebecca Jones,F,10th,Campbell High School,90,74
28246,Thomas Holder,M,10th,Campbell High School,94,78
28247,Allison Gonzalez,F,11th,Campbell High School,99,79
28248,Cristina Lawrence,F,12th,Campbell High School,98,97
28249,Mark Hubbard,M,9th,Campbell High School,98,92
28250,Mark Lopez,M,9th,Campbell High School,94,99
28251,Amy Brown,F,10th,Campbell High School,94,69
28252,Lori Snow,F,10th,Campbell High School,96,79
28253,Rebecca Sullivan,F,9th,Campbell High School,95,98
28254,Todd Simmons,M,10th,Campbell High School,94,75
28255,Michael Phillips,M,9th,Campbell High School,92,92
28256,Todd Daniels,M,10th,Campbell High School,94,82
28257,Wesley Kelly,M,11th,Campbell High School,95,73
28258,John Lopez,M,9th,Campbell High School,92,98
28259,Sarah Norton,F,9th,Campbell High School,98,95
28260,Anna Gonzalez,F,11th,Campbell High School,90,71
28261,Stacey Hawkins,F,11th,Campbell High School,96,88
28262,Michael Green,M,12th,Campbell High School,90,79
28263,Brittany Ward,F,10th,Campbell High School,90,99
28264,Robert Nielsen,M,11th,Campbell High School,90,73
28265,Heather Hunt,F,9th,Campbell High School,91,75
28266,Christopher Burns,M,10th,Campbell High School,93,99
28267,Stephanie Smith,F,10th,Campbell High School,91,72
28268,Laura Wells,F,11th,Campbell High School,91,85
28269,Joshua Bishop,M,10th,Campbell High School,94,89
28270,Angela Barton,F,10th,Campbell High School,94,90
28271,Robin Francis,F,12th,Campbell High School,95,72
28272,Jaime Fowler,F,12th,Campbell High School,90,82
28273,Susan White,F,9th,Campbell High School,95,86
28274,Donna Kane,F,10th,Campbell High School,89,98
28275,Nicole Miller,F,11th,Campbell High School,97,80
28276,Annette Brown,F,12th,Campbell High School,95,72
28277,Sonya Olson,F,9th,Campbell High School,95,88
28278,Mary York,F,9th,Campbell High School,91,69
28279,Matthew Reed,M,9th,Campbell High School,91,71
28280,Steven Sellers,M,12th,Campbell High School,97,86
28281,Lee Olson,M,9th,Campbell High School,94,94
28282,Laura Adams,F,9th,Campbell High School,95,74
28283,Michael Clark,M,10th,Campbell High School,96,99
28284,Dustin Cobb,M,12th,Campbell High School,94,97
28285,Zachary Rodriguez,M,12th,Campbell High School,98,82
28286,Angela Cruz,F,12th,Campbell High School,93,87
28287,Jennifer Murphy,F,11th,Campbell High School,99,84
28288,Steven Gonzalez,M,12th,Campbell High School,95,77
28289,Andrew Martinez,M,9th,Campbell High School,94,86
28290,Emily Henry DDS,F,9th,Campbell High School,92,89
28291,Meredith Garcia,F,10th,Campbell High School,92,84
28292,Nathan Avila,M,12th,Campbell High School,97,80
28293,Robert Schaefer,M,10th,Campbell High School,99,87
28294,Jessica Gutierrez,F,10th,Campbell High School,89,94
28295,Laura Jones,F,10th,Campbell High School,92,90
28296,Carlos Marshall,M,10th,Campbell High School,89,70
28297,Mary Anderson DDS,F,10th,Campbell High School,98,70
28298,Ashley Davis,F,9th,Campbell High School,96,75
28299,David Wagner,M,11th,Campbell High School,94,69
28300,William Perry,M,11th,Campbell High School,91,90
28301,Randy Baker,M,12th,Campbell High School,92,85
28302,Joseph Murray,M,12th,Campbell High School,90,79
28303,Jennifer Evans,F,11th,Campbell High School,90,84
28304,Kristina Rojas,F,11th,Campbell High School,95,76
28305,Tina Bryant,F,10th,Campbell High School,93,75
28306,Joseph George,M,12th,Campbell High School,90,99
